Id,product_id,rating,review_title,review_text,timestamp,date,year,month,text_length,sentiment_label,ai_sentiment,ai_confidence,sentiment_score
112034,B000I617RG,5,Great flavor !!,"I have used this sauce for many dishes. Yes, it is good for oriental and stir fry, but I use it as a base for many sauces when cooking steak and pork chops...richly flavored and not high in sodium. Wonderful product.",1179100800,2007-05-14,2007,5,216,Positive,Positive,0.9905,0.9905
41680,B001YXXKTK,5,Great Stuff,"This stuff is great. As good as anything I've had at Starbucks. Smooth and rich. Full of flavor. Very satisfying and warming on a cold day. It's not low-cal though, so be careful how much you drink. One cup is 4 Weight Watcher PointsPlus points.",1292025600,2010-12-11,2010,12,245,Positive,Positive,0.9999,0.9999
91798,B001EQ526Q,5,cute and tasty,"My dogs love these little treats. As other people have said, they smell strongly, but in a good way. I like that they are easy to break apart into training sized portions.",1327622400,2012-01-27,2012,1,171,Positive,Positive,0.9993,0.9993
375362,B0027YZBJC,4,Good for the price,"These dates are priced very well. They are quick and safe snack - no pits. Not as meaty as medjool dates, and it is a mixed bag. That is, some of them are more moist than the others. Some are on the dry side, but not too dry to make this unpleasant. Good option for a healthy snack that is cheaper than premium dates.",1338422400,2012-05-31,2012,5,317,Positive,Positive,0.9849,0.9849
247196,B001EQ56DA,5,A life saver!,"I have to admit, with a son who is an EXTREMELY picky eater, I thought these were going to go flying out the window!<br />But DS was taken by them and I am praising God for Koala Crisp, they are so good!<br /><br />I love the fact that I can make other things with this cereal too. I've made almond crisp cookies, marshmallow crispy bars, peanut butter crispy balls ... ....<br /><br />Thank you EnviroKidz! Now, if only he could have corn ... but alas, I have to be thankful in everything and I'm thankful for this cereal!!<br /><br />PS ... It's also very yummy with almond milk! Yuuuuummy!!!",1213142400,2008-06-11,2008,6,594,Positive,Positive,0.9997,0.9997
90543,B001AT1HL6,3,Good but not great,"I am disappointed in this product. I had expected something with more flavor considering the description note: ""its hearty and rich full flavor.""<br /><br />I prepare several dishes with Guinness Stout and even a small amount will produce a flavor that is unmistakable. The amount of stout in this recipe must be a small fraction because I could not detect it at all and certainly no hint of Worcestershire Sauce, which usually makes its presence known in dishes such as this.<br /><br />For me it was much too bland and had a ""pasty"" flavor I associate with undercooked wheat flour thickening.",1323043200,2011-12-05,2011,12,594,Neutral,Positive,0.9471,0.9471
222845,B000UUWECC,5,O.N.E. Coconut Water,"I was looking for something with less sugar than Gatorade and easy on my stomach when I rediscovered coconut water. When I was little we lived in Brownsville, TX and had access to fresh coconuts. I had almost forgotten the taste of coconut water and was very pleased to find it in such convenient packaging. Plus, free shipping makes it a bargain.",1236816000,2009-03-12,2009,3,347,Positive,Positive,0.9713,0.9713
150890,B000EGUYMY,2,Love sesame seeds; yet this leaves a lot to be desired,"This is one of three Mrs. May's 2-ounce snacks that I've had. Even though I love sesame seeds, this flavor/variety really was disappointing. It almost tastes stale - or at least lacks flavor. I'd recommend Mrs. May's pumpkin seed or blueberry; but not the white sesame crunch.<br /><br />It is great to be able to buy the 2 ounce sizes for these snacks. Really wish Mrs. May's would sell a variety pack of 2 ounce packages.",1256428800,2009-10-25,2009,10,423,Negative,Negative,0.9978,-0.9978
458169,B000LQORES,3,Some what disagree,"This noodle bowls just spicy, but tasteless. I would recommend you all to try on DAILY TOMYUM by ACECOOK from asian Market. It is tasteful and you will drink to last drop. Again, it is DAILY brand and TOMYUM flavor. So called: DAILY TOMYUM",1293148800,2010-12-24,2010,12,239,Neutral,Positive,0.9971,0.9971
480346,B000DZDJ0K,4,Best gluten free pancake mix...so far,"Just want to share that the Pamela Baking & Pancake Mix is the best I've tried so far. When following the directions, the batter is a little too watery, so I add just a little bit more mix and voila, great pancakes. My husband (who is not gluten free) likes them too.",1326758400,2012-01-17,2012,1,267,Positive,Positive,0.9975,0.9975
246218,B0009F3SBY,2,Wish I had known more about Kombucha,"After reading that some people have issues with Kombucha tea, I Googled it and read some more. I recommend that others do the same before drinking it. I am sure that Yogi Tea produces their Kombucha in a careful environment, but it can cause health problems. It also does not appear to be appropriate for people with Candida despite some claims. It contains alcohol, sugars, fungi, yeast and molds, and a study showed that it did not improve symptoms of people with Candida. I've been drinking it almost daily and have been having unexplained stomach aches lately and will try eliminating this tea to see if it helps, now that I know more. Again, read up on Kombucha and make your own informed decision.",1278720000,2010-07-10,2010,7,703,Negative,Negative,0.9995,-0.9995
230983,B001EO7J8W,5,Will not disappoint !!,This glaze is super smooth and yummy. I have tried all kinds and it is just as good as the ones I buy in Italy !!,1343174400,2012-07-25,2012,7,113,Positive,Positive,0.9999,0.9999
479248,B000GBXG2C,5,Bewley's (and Barry's too) are my favorites.,"This blend was my first experience drinking Bewley's tea. I found that I liked it very much. Loved it,that is. There was one cup of it that I felt was probably the best tea I'd EVER tasted, but I've never been able to duplicate the flavor of that one cup! --Have found that my tea is best if I make it in a pot instead of a cup and carefully follow basic classic good tea-making instructions, i.e., pour boiling water in the pot to prepare it beforehand, then when tea-water is boiling, pour out the hot water from the teapot, put in tea-bags (1 to each 8 ounces of water), pour in the boiling tea-water, place the lid, let steep 4 or 5 minutes. It seems that Tea made in a pot comes out mellower, less harsh-tasting than in a cup. Still, I keep getting different flavor results with each different pot of tea I make. Very mysterious problem. Maybe I need to time the process precisely with each cup or batch and note down the results of each different timing, then see if the timing produces a consistent result every time.<br /><br />(I used to flavor my tea with honey, but now I prefer Xylitol sugar substitute which is mild but satisfying, has less calories, and possibly is healthier.)<br /><br />I also love Barry's Tea. Both Bewley's and Barry's are my super-favorites. (Not available in my grocery so am happy that I can order both brands through Amazon and can get super-saver no-shipping-fee.)",1337558400,2012-05-21,2012,5,1404,Positive,Positive,0.9986,0.9986
182781,B001E5DWZA,5,Outstanding full flavored tea,"I had this tea when visiting Ireland and loved it. It is very much like PG. Tips - one of my favorite teas, but more malty. This makes a great breakfast cuppa and is nice in the afternoon as well. Enjoy.",1197417600,2007-12-12,2007,12,203,Positive,Positive,0.9996,0.9996
254111,B0047726E0,1,Tastes just like instant...,"If you love instant decaf you will love this K-cup coffee. The taste and aroma are pure Sanka.<br /><br />I use a Keurig machine because I don't LIKE instant.<br /><br />So far, one of the worst k-cups I've sampled.",1284422400,2010-09-14,2010,9,215,Negative,Negative,0.999,-0.999
231628,B000TFSM92,5,OMG these are the best,"These are quite possibly the best snack that was ever invented. The perfect size for a quick bite, or to get you through the day. You'll need a nice glass of milk to wash them down.<br /><br />The cake itself tastes just like an Oreo cookie, but better somehow. The creme center is the real deal. I buy these whenever they're on sale, and take every box the store has. Now that amazon has them, I'm going to get them here!",1208822400,2008-04-22,2008,4,422,Positive,Positive,0.9956,0.9956
118276,B007RTR89S,3,"Good, Standard Shampoo","This is a good shampoo with a pleasant, apple-y scent. I don't think a shampoo that claims to be for ""color repair"" should contain sodium laureth sulfate -- I'd rather have less lather and have my color last longer. That said, the lather is generous, and the shampoo left my hair feeling clean and not stripped of moisture.<br /><br />I ordered three shampoo/conditioner products from Amazon, and all three leaked during shipping. They were wrapped in plastic, so it wasn't a huge mess, but it would be nice if Amazon could find a way to ship shampoo without it leaking.<br /><br />I don't think this shampoo is anything special, and probably not worth paying extra for.",1338422400,2012-05-31,2012,5,670,Neutral,Positive,0.9892,0.9892
130119,B0056CRZJ6,5,Quality Product,"I am very pleased with the cotton candy extract I purchased. It is good quality and has a nice flavor, not too strong and not too weak. I have used it to make cookies and cupcakes and have received many compliments!",1336089600,2012-05-04,2012,5,215,Positive,Positive,0.9999,0.9999
136490,B006Q820X0,5,Forgeddaboutit!!,"This coffee is excellent! Not to strong, not to weak when made as an 8 oz.cup. It is by far one of the best values for Kcup coffee lovers. Enjoy Life, Drink it up!",1337040000,2012-05-15,2012,5,163,Positive,Positive,0.9998,0.9998
40421,B0032GHM4G,5,Bugles are everything Fritos wishes they were.,"Bugles are a much more pleasant corn snack than even Fritos. A little taste of sweetness, thinner-walled chips, less salt, and completely deliciously crispy and scrumptious.",1302998400,2011-04-17,2011,4,173,Positive,Positive,0.9997,0.9997
332332,B000KOSD64,3,Not as great as I'd hoped,"They were discontinuing these at my local grocery store and after purchasing this... I can kind of see why. I know that this isn't going to be an eating experience akin to fresh or even frozen tuna steaks, but I expected a little more than this.<br /><br />Taste-wise, there's not a lot of mesquite flavor. This was more salty than anything else. It's not a horrible flavor, but when you compare it to some of the flavors that abound in the bagged/canned/ready-to-eat tuna market this just falls short. I've tasted far better.<br /><br />Texture-wise, my tuna was rather dry in texture. I wasn't expecting it to be like the tuna you cook up yourself, so this wasn't really a deal breaker for me. Bagged tuna is sort of a 50/50 type of thing as far as texture and dryness goes, although I did note that there was a substantial amount of water in the bag.<br /><br />Overall this is just one of those items that is just a disappointment. It's not bad enough to where you'd feed the remaining bags of tuna to the stray cats or chuck the rest of your meal in the trash, but it isn't good enough to where you can see yourself going out of your way to buy more of it in the future. I've got a couple more of these tuna steaks in different flavors, so I'll see if those are any different. I wouldn't say that you should avoid this, but it wasn't really something I'd recommend rushing out and buying either.",1339718400,2012-06-15,2012,6,1400,Neutral,Negative,0.9994,-0.9994
